qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank
WP_003515767.1	CC	0015627	type II protein secretion system complex	9.15066574639	0.743930977912	1
WP_003515767.1	MF	0005524	ATP binding	2.9610272244	0.5545548687	1
WP_003515767.1	CC	0005737	cytoplasm	0.95481435459	0.446581602861	3
WP_003515767.1	MF	0016887	ATPase activity	0.282757691294	0.381910049319	17
WP_003515767.1	BP	0009297	pilus assembly	0.65778380925	0.422462822494	23
WP_003515789.1	MF	0004252	serine-type endopeptidase activity	6.90493816329	0.686245655845	1
WP_003515789.1	BP	0006508	proteolysis	4.2885709375	0.605392721259	1
WP_003515791.1	BP	0018106	peptidyl-histidine phosphorylation	7.17901970844	0.693744418639	1
WP_003515791.1	MF	0000155	phosphorelay sensor kinase activity	6.50039174022	0.674899971738	1
WP_003515791.1	BP	0023014	signal transduction by protein phosphorylation	6.2271883629	0.66703694449	3
WP_003515791.1	BP	0000160	phosphorelay signal transduction system	5.13933632684	0.633869915624	6
WP_003515791.1	MF	0005524	ATP binding	0.255596906219	0.378108172554	12
WP_003515794.1	MF	0000155	phosphorelay sensor kinase activity	6.49551753082	0.674761151599	1
WP_003515794.1	BP	0023014	signal transduction by protein phosphorylation	6.22251901046	0.666901072884	1
WP_003515794.1	CC	0016021	integral component of membrane	0.78701408002	0.433512457975	1
WP_003515794.1	BP	0000160	phosphorelay signal transduction system	5.13548268194	0.633746481219	3
WP_003515795.1	MF	0043565	sequence-specific DNA binding	6.23425131983	0.667242369863	1
WP_003515795.1	BP	0000160	phosphorelay signal transduction system	5.12777786199	0.633499552578	1
WP_003515795.1	MF	0003700	DNA-binding transcription factor activity	4.62285823057	0.616892096295	2
WP_003515795.1	BP	0006355	regulation of transcription, DNA-templated	3.55098669293	0.578315778943	7
WP_003515797.1	BP	0006865	amino acid transport	7.11632029482	0.692041794064	1
WP_003515799.1	MF	0022857	transmembrane transporter activity	3.33350200374	0.569804424869	1
WP_003515799.1	CC	0005886	plasma membrane	3.01669631623	0.556892642841	1
WP_003515799.1	BP	0055085	transmembrane transport	2.86116005597	0.550305276626	1
WP_003515799.1	CC	0016021	integral component of membrane	0.787779997197	0.433575122472	3
WP_003515800.1	MF	0015658	branched-chain amino acid transmembrane transporter activity	9.22559384126	0.745725582001	1
WP_003515800.1	BP	0015803	branched-chain amino acid transport	9.00650637525	0.740457425834	1
WP_003515800.1	CC	0005886	plasma membrane	2.72929492997	0.544578790601	1
WP_003515800.1	CC	0016021	integral component of membrane	0.745239275153	0.430047155722	3
WP_003515800.1	BP	0055085	transmembrane transport	2.70665522581	0.543581812602	10
WP_003515802.1	MF	0016887	ATPase activity	4.4308634868	0.61034042947	1
WP_003515802.1	BP	0015803	branched-chain amino acid transport	0.0885668020302	0.347911774204	1
WP_003515802.1	CC	0005886	plasma membrane	0.0280631864125	0.329024006283	1
WP_003515802.1	CC	0016021	integral component of membrane	0.00732841976651	0.317130018788	3
WP_003515802.1	MF	0005524	ATP binding	2.90203367047	0.55205337466	6
WP_003515802.1	BP	0055085	transmembrane transport	0.0266162913299	0.328388654136	10
WP_003515802.1	MF	0015658	branched-chain amino acid transmembrane transporter activity	0.0907212307754	0.348434189569	24
WP_003515803.1	MF	0016887	ATPase activity	3.37963158696	0.571632403303	1
WP_003515803.1	MF	0005524	ATP binding	2.21351993541	0.520727149542	6
WP_003515805.1	BP	0043419	urea catabolic process	11.0330574644	0.786996995476	1
WP_003515805.1	MF	0009039	urease activity	10.8954245982	0.783979326303	1
WP_003515805.1	CC	0005737	cytoplasm	2.04884469452	0.512536172618	1
WP_003515805.1	MF	0016151	nickel cation binding	9.17653745804	0.744551459347	2
WP_003515807.1	BP	0043419	urea catabolic process	11.0088960597	0.786468612492	1
WP_003515807.1	MF	0009039	urease activity	10.9529555248	0.785243025594	1
WP_003515807.1	CC	0005737	cytoplasm	1.40967824304	0.477095773687	1
WP_003515807.1	MF	0016151	nickel cation binding	4.20406128003	0.602415287027	4
WP_003515809.1	BP	0043419	urea catabolic process	11.068238331	0.787765328358	1
WP_003515809.1	MF	0009039	urease activity	11.0338169373	0.787013594917	1
WP_003515809.1	CC	0005737	cytoplasm	2.08986186362	0.514606267808	1
WP_003515809.1	MF	0016151	nickel cation binding	9.28088893352	0.747045286649	2
WP_003515809.1	CC	0016021	integral component of membrane	0.00308798228566	0.312768708326	4
WP_003515811.1	MF	0016151	nickel cation binding	9.3184115695	0.747938585703	1
WP_003515811.1	CC	0005737	cytoplasm	2.09831117559	0.515030165329	1
WP_003515811.1	BP	0006807	nitrogen compound metabolic process	1.18556095119	0.462798794924	1
WP_003515811.1	MF	0016787	hydrolase activity	0.0150415990435	0.322507937396	7
WP_003515812.1	MF	0016151	nickel cation binding	9.31867806787	0.747944923775	1
WP_003515812.1	CC	0005737	cytoplasm	2.09837118544	0.515033172937	1
WP_003515812.1	BP	0006807	nitrogen compound metabolic process	1.18559485719	0.462801055651	1
WP_003515812.1	MF	0003924	GTPase activity	6.73546819745	0.681534373997	2
WP_003515812.1	MF	0005525	GTP binding	5.99446318714	0.660201768143	3
WP_003515812.1	BP	0009405	pathogenesis	0.043181058829	0.334872636453	3
WP_003515812.1	MF	0042802	identical protein binding	0.0434939656172	0.334981760465	32
WP_003515814.1	MF	0016151	nickel cation binding	9.31774176137	0.747922655406	1
WP_003515814.1	CC	0005737	cytoplasm	2.02839697951	0.511496457066	1
WP_003515814.1	BP	0006807	nitrogen compound metabolic process	1.18547573298	0.462793112745	1
WP_003515816.1	BP	0045892	negative regulation of transcription, DNA-templated	8.03295033241	0.716232517763	1
WP_003515816.1	MF	0003677	DNA binding	3.10767608322	0.560667300977	1
WP_003515817.1	CC	0016021	integral component of membrane	0.787844982528	0.433580437928	1
WP_003515817.1	MF	0008658	penicillin binding	0.54509468334	0.411901926348	1
WP_003515817.1	BP	0009253	peptidoglycan catabolic process	0.42979665322	0.399891491383	1
WP_003515817.1	MF	0008745	N-acetylmuramoyl-L-alanine amidase activity	0.460870223712	0.403272538576	7
WP_003515817.1	BP	0017001	antibiotic catabolic process	0.225193772211	0.373604058714	11
WP_003515817.1	MF	0008800	beta-lactamase activity	0.221966675988	0.37310856897	12
WP_003515817.1	BP	0046677	response to antibiotic	0.179953558303	0.366295195168	16
WP_003515819.1	MF	0016987	sigma factor activity	7.55246540784	0.703734998831	1
WP_003515819.1	BP	2000142	regulation of DNA-templated transcription, initiation	7.31234765426	0.697340443776	1
WP_003515819.1	BP	0006352	DNA-templated transcription, initiation	7.04763599932	0.690168016415	2
WP_003515819.1	MF	0003700	DNA-binding transcription factor activity	4.58812603135	0.615717113105	2
WP_003515819.1	MF	0003677	DNA binding	3.07727173194	0.55941207866	4
WP_003515820.1	CC	0016021	integral component of membrane	0.78765654735	0.433565024324	1
WP_003515828.1	BP	0000160	phosphorelay signal transduction system	4.82817900551	0.623749668704	1
WP_003515828.1	CC	0016021	integral component of membrane	0.0479684218886	0.336501260312	1
WP_003515828.1	MF	0016787	hydrolase activity	0.011798296311	0.320471618593	1
WP_003515828.1	BP	0009190	cyclic nucleotide biosynthetic process	0.0781489224461	0.345290846972	12
WP_003515830.1	MF	0008745	N-acetylmuramoyl-L-alanine amidase activity	9.24599361594	0.746212914018	1
WP_003515830.1	BP	0009253	peptidoglycan catabolic process	8.62259462071	0.731068980218	1
WP_003515830.1	CC	0016021	integral component of membrane	0.0457018577216	0.335740845582	1
WP_003515830.1	MF	0042834	peptidoglycan binding	0.680157310586	0.424448836259	6
WP_003515832.1	BP	0000041	transition metal ion transport	7.0483878784	0.69018857775	1
WP_003515832.1	CC	0016021	integral component of membrane	0.740267703677	0.429628353897	1
WP_003515832.1	MF	0005524	ATP binding	0.125123565833	0.356061319525	1
WP_003515833.1	BP	0006824	cobalt ion transport	10.8634018271	0.783274482455	1
WP_003515833.1	CC	0043190	ATP-binding cassette (ABC) transporter complex	5.99422999118	0.66019485323	1
WP_003515833.1	CC	0005887	integral component of plasma membrane	5.83928851283	0.655570279858	3
WP_003515836.1	MF	0016887	ATPase activity	4.52029737024	0.613409588884	1
WP_003515836.1	MF	0005524	ATP binding	2.96060919232	0.554537231065	6
WP_003515837.1	MF	0008061	chitin binding	10.3448596307	0.771712943491	1
WP_003515837.1	BP	0005975	carbohydrate metabolic process	4.20838273138	0.602568261923	1
WP_003515837.1	MF	0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	5.95809074748	0.659121592955	2
WP_003515841.1	MF	0016887	ATPase activity	4.52103326545	0.613434716507	1
WP_003515841.1	MF	0005524	ATP binding	2.96109117347	0.554557566734	6
WP_003515841.1	MF	0003677	DNA binding	2.52721697491	0.53552767722	14
WP_003515843.1	BP	0051775	response to redox state	12.8508036308	0.82521321499	1
WP_003515843.1	MF	0003700	DNA-binding transcription factor activity	4.53532487855	0.613922308101	1
WP_003515843.1	CC	0005737	cytoplasm	2.08587177868	0.514405789488	1
WP_003515843.1	BP	0045892	negative regulation of transcription, DNA-templated	8.03589407548	0.716307915654	2
WP_003515843.1	MF	0003677	DNA binding	3.09030408888	0.559950866244	3
WP_003515843.1	CC	0016021	integral component of membrane	0.00346018674824	0.31324115072	4
WP_003515844.1	MF	0003866	3-phosphoshikimate 1-carboxyvinyltransferase activity	11.2988567854	0.792771971701	1
WP_003515844.1	BP	0009423	chorismate biosynthetic process	8.3402368952	0.724029879774	1
WP_003515844.1	CC	0005737	cytoplasm	2.05815936456	0.513008080039	1
WP_003515844.1	BP	0009073	aromatic amino acid family biosynthetic process	6.6047517155	0.677859811084	4
WP_003515847.1	MF	0004665	prephenate dehydrogenase (NADP+) activity	11.2395112677	0.7914885225	1
WP_003515847.1	BP	0006571	tyrosine biosynthetic process	10.997853094	0.786226922088	1
WP_003515847.1	CC	0005737	cytoplasm	0.0539313152305	0.338419965544	1
WP_003515847.1	MF	0008977	prephenate dehydrogenase (NAD+) activity	11.235346203	0.791398318686	2
WP_003515847.1	MF	0003866	3-phosphoshikimate 1-carboxyvinyltransferase activity	0.333438049835	0.388544425827	7
WP_003515847.1	BP	0055114	oxidation-reduction process	2.41447001938	0.53031996365	19
WP_003515847.1	BP	0009423	chorismate biosynthetic process	0.222736969151	0.373227165636	33
WP_003515849.1	MF	0016832	aldehyde-lyase activity	8.39396828708	0.725378462909	1
WP_003515849.1	BP	0009073	aromatic amino acid family biosynthetic process	6.26610511782	0.668167391719	1
WP_003515849.1	MF	0003849	3-deoxy-7-phosphoheptulonate synthase activity	2.97071237575	0.55496315719	4
WP_003515850.1	MF	0003746	translation elongation factor activity	7.7369819823	0.70858005721	1
WP_003515850.1	BP	0006414	translational elongation	7.34419063045	0.698194427952	1
WP_003515850.1	MF	0003924	GTPase activity	6.50845471149	0.675129495344	5
WP_003515850.1	MF	0005525	GTP binding	5.88567527801	0.656961163504	6
WP_003515852.1	BP	0006355	regulation of transcription, DNA-templated	3.53255280297	0.57760465743	1
WP_003515852.1	MF	0003677	DNA binding	3.08447106718	0.559709856453	1
WP_003515853.1	MF	0016301	kinase activity	4.31523396533	0.60632601065	1
WP_003515853.1	BP	0016310	phosphorylation	3.5615372431	0.578721955613	1
WP_003515853.1	MF	0008168	methyltransferase activity	0.523950939086	0.409802229314	5
WP_003515853.1	BP	0032259	methylation	0.511319960116	0.408527641656	6
WP_003515854.1	MF	0004111	creatine kinase activity	12.5262841966	0.818598969417	1
WP_003515854.1	BP	0046314	phosphocreatine biosynthetic process	12.2982893194	0.813900673264	1
WP_003515854.1	MF	0004672	protein kinase activity	5.26801451785	0.637965300925	3
WP_003515854.1	BP	0006468	protein phosphorylation	5.03544995128	0.630526016059	7
WP_003515854.1	MF	0005524	ATP binding	2.9589416007	0.554466859541	8
WP_003515855.1	MF	0005524	ATP binding	2.96109701013	0.554557812983	1
WP_003515856.1	MF	0016757	transferase activity, transferring glycosyl groups	5.6524710357	0.649911924685	1
WP_003515856.1	CC	0016021	integral component of membrane	0.787874243429	0.433582831243	1
WP_003515869.1	MF	0030246	carbohydrate binding	3.42930187114	0.573586794993	1
WP_003515869.1	BP	0005975	carbohydrate metabolic process	1.93950224632	0.506914251326	1
WP_003515869.1	MF	0003824	catalytic activity	0.624974544323	0.419488341381	2
WP_003515871.1	BP	0000725	recombinational repair	9.32613048812	0.748122126338	1
WP_003515871.1	MF	0003684	damaged DNA binding	8.52086190588	0.728546283924	1
WP_003515871.1	MF	0008094	DNA-dependent ATPase activity	6.93364393259	0.687037929555	2
WP_003515871.1	MF	0005524	ATP binding	2.95378097126	0.554248957859	9
WP_003515871.1	MF	0046872	metal ion binding	2.60767293077	0.539173181209	17
WP_003515871.1	BP	0006508	proteolysis	0.943643538844	0.445749191686	20
WP_003515871.1	MF	0004176	ATP-dependent peptidase activity	2.24696067721	0.522352847066	24
WP_003515871.1	MF	0004252	serine-type endopeptidase activity	1.51934067988	0.483675753463	27
WP_003515871.1	BP	0032259	methylation	0.0490960652093	0.336872881541	27
WP_003515871.1	BP	0016310	phosphorylation	0.0165847548062	0.323399118936	28
WP_003515871.1	MF	0008168	methyltransferase activity	0.0503088701368	0.337267835689	39
WP_003515871.1	MF	0016301	kinase activity	0.0200944402266	0.325282805617	42
WP_003515873.1	BP	0019932	second-messenger-mediated signaling	5.41080937252	0.642451847416	1
WP_003515873.1	MF	0016779	nucleotidyltransferase activity	4.95981072865	0.628069584198	1
WP_003515873.1	BP	0006281	DNA repair	5.25986440238	0.637707404708	2
WP_003515873.1	MF	0003677	DNA binding	2.92221131951	0.552911800964	3
WP_003515873.1	MF	0005524	ATP binding	2.78353318893	0.546950575982	4
WP_003515877.1	MF	0003735	structural constituent of ribosome	4.12845930356	0.59972622364	1
WP_003515877.1	BP	0006412	translation	3.54113010104	0.577935772851	1
WP_003515877.1	CC	0005840	ribosome	3.38530253118	0.571856262657	1
WP_003515877.1	MF	0003899	DNA-directed 5'-3' RNA polymerase activity	0.0600568913805	0.340283449007	3
WP_003515877.1	MF	0003677	DNA binding	0.0239026368033	0.327148613495	9
WP_003515877.1	BP	0006351	transcription, DNA-templated	0.0441680626915	0.335215521173	26
WP_003515879.1	MF	0003735	structural constituent of ribosome	4.14082505355	0.600167731296	1
WP_003515879.1	BP	0006412	translation	3.55173665576	0.57834467103	1
WP_003515879.1	CC	0005840	ribosome	3.39544234404	0.57225606283	1
WP_003515879.1	MF	0003723	RNA binding	0.011854885164	0.320509396513	3
WP_003515879.1	CC	0005829	cytosol	0.0229562079666	0.326699696607	11
WP_003515879.1	CC	1990904	ribonucleoprotein complex	0.0192458533842	0.324843512522	13
WP_003515883.1	MF	0016301	kinase activity	4.31636222029	0.606365439427	1
WP_003515883.1	BP	0016310	phosphorylation	3.56246843758	0.578757775968	1
WP_003515892.1	MF	0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	5.34402664355	0.640361030635	1
WP_003515894.1	BP	0002949	tRNA threonylcarbamoyladenosine modification	6.80630275199	0.683510708893	1
WP_003515894.1	MF	0016740	transferase activity	1.12042696525	0.458394523407	1
WP_003515896.1	BP	0002949	tRNA threonylcarbamoyladenosine modification	9.55279918479	0.75347839445	1
WP_003515896.1	MF	0008233	peptidase activity	4.6813123299	0.618859664986	1
WP_003515896.1	BP	0006508	proteolysis	4.37119564797	0.60827551399	10
WP_003515898.1	BP	0006474	N-terminal protein amino acid acetylation	10.3112943953	0.770954685969	1
WP_003515898.1	MF	0008080	N-acetyltransferase activity	5.95933529931	0.659158607582	1
WP_003515898.1	CC	0005737	cytoplasm	1.56632613244	0.486422085899	1
WP_003515898.1	CC	0005840	ribosome	0.420507570639	0.398857197983	3
WP_003515898.1	MF	0008233	peptidase activity	0.0313704567188	0.33041739866	8
WP_003515898.1	CC	0016021	integral component of membrane	0.00576650101887	0.31572612224	9
WP_003515898.1	BP	0006508	proteolysis	0.0292922997272	0.32955097034	21
WP_003515900.1	MF	0004176	ATP-dependent peptidase activity	9.46680928519	0.751453980208	1
WP_003515900.1	BP	0030163	protein catabolic process	6.83046128461	0.684182395484	1
WP_003515900.1	MF	0004252	serine-type endopeptidase activity	6.40122838	0.672065422957	2
WP_003515900.1	BP	0006508	proteolysis	3.97572307609	0.594217406458	6
WP_003515900.1	MF	0005524	ATP binding	2.68950426919	0.542823762123	15
WP_003515900.1	MF	0005515	protein binding	0.0166148053244	0.323416052074	33
WP_003515902.1	CC	0016021	integral component of membrane	0.787866527119	0.433582200113	1
WP_003515904.1	MF	0005506	iron ion binding	4.87873953829	0.62541585685	1
WP_003515904.1	BP	0055114	oxidation-reduction process	2.47114735458	0.532952707591	1
WP_003515904.1	BP	0098869	cellular oxidant detoxification	0.920531126135	0.444011142963	2
WP_003515904.1	MF	0016491	oxidoreductase activity	2.79763931324	0.547563627467	3
WP_003515904.1	MF	0016209	antioxidant activity	0.950917564207	0.446291783105	10
WP_003515910.1	BP	0016226	iron-sulfur cluster assembly	8.92060948857	0.738374493914	1
WP_003515910.1	MF	0005506	iron ion binding	6.41970643447	0.672595267089	1
WP_003515910.1	MF	0051536	iron-sulfur cluster binding	5.43668268245	0.643258412185	2
WP_003515915.1	MF	0004349	glutamate 5-kinase activity	11.5468769555	0.798099704832	1
WP_003515915.1	BP	0006561	proline biosynthetic process	9.41478643798	0.750224768182	1
WP_003515915.1	CC	0005737	cytoplasm	2.07312059385	0.513763828543	1
WP_003515915.1	MF	0005524	ATP binding	2.83695308466	0.549264092544	6
WP_003515915.1	BP	0016310	phosphorylation	3.52831969069	0.577441095495	13
WP_003515915.1	MF	0003723	RNA binding	0.0341280432346	0.331523924035	24
WP_003515917.1	MF	0015562	efflux transmembrane transporter activity	8.77402761904	0.734796704537	1
WP_003515917.1	BP	0055085	transmembrane transport	2.85868520213	0.550199031493	1
WP_003515919.1	MF	0015562	efflux transmembrane transporter activity	8.77576598652	0.734839309206	1
WP_003515919.1	BP	0055085	transmembrane transport	2.85925158346	0.550223350222	1
WP_003515921.1	MF	0008559	ATPase-coupled xenobiotic transmembrane transporter activity	8.04079494709	0.716433410718	1
WP_003515921.1	BP	1990961	xenobiotic detoxification by transmembrane export across the plasma membrane	6.94686724442	0.687402338625	1
WP_003515921.1	CC	0005887	integral component of plasma membrane	3.88517128137	0.590901365356	1
WP_003515921.1	BP	0046677	response to antibiotic	5.92336047225	0.658087104704	3
WP_003515921.1	MF	0015562	efflux transmembrane transporter activity	5.64239300828	0.649604040987	3
WP_003515921.1	MF	0016887	ATPase activity	4.25929479081	0.604364616608	4
WP_003515921.1	MF	0005524	ATP binding	2.78966321851	0.54721717717	12
WP_003515923.1	MF	0022857	transmembrane transporter activity	2.57286915167	0.53760320573	1
WP_003515923.1	BP	0055085	transmembrane transport	2.20830539106	0.520472544343	1
WP_003515923.1	CC	0016020	membrane	0.64455966188	0.421273054922	1
WP_003515923.1	CC	0071944	cell periphery	0.0170398590581	0.323653944975	6
WP_003515926.1	MF	0005524	ATP binding	2.76357846544	0.546080685495	1
WP_003515926.1	CC	0005886	plasma membrane	2.70216759735	0.543383697687	1
WP_003515926.1	CC	0016021	integral component of membrane	0.787855082923	0.433581264067	3
WP_003515926.1	MF	0016787	hydrolase activity	0.959618074996	0.446938061924	16
WP_003515928.1	MF	0008658	penicillin binding	5.7208806534	0.6519946237	1
WP_003515928.1	CC	0016021	integral component of membrane	0.432966833895	0.400241912675	1
WP_003515928.1	BP	0046677	response to antibiotic	0.0233571616096	0.326890988543	1
WP_003515928.1	BP	0009252	peptidoglycan biosynthetic process	0.0185415809837	0.324471517229	2
WP_003515928.1	CC	0005886	plasma membrane	0.00771060987559	0.317450023389	5
WP_003515928.1	BP	0008360	regulation of cell shape	0.0183330404962	0.324360015923	6
WP_003515928.1	MF	0016740	transferase activity	1.4220793139	0.477852404136	10
WP_003515928.1	BP	0071555	cell wall organization	0.0177763878554	0.324059243172	12
WP_003515928.1	MF	0016787	hydrolase activity	0.0327507231898	0.330977077597	19
WP_003515928.1	BP	0006508	proteolysis	0.0111866849581	0.320057386706	24
WP_003515928.1	MF	0140096	catalytic activity, acting on a protein	0.0094218695472	0.318794028968	30
WP_003515930.1	CC	0016021	integral component of membrane	0.675363430264	0.424026083548	1
WP_003515939.1	CC	0016021	integral component of membrane	0.785567700536	0.433394037364	1
WP_003515942.1	MF	0008233	peptidase activity	4.68758160103	0.619069957849	1
WP_003515942.1	BP	0006508	proteolysis	4.37704960702	0.608478722011	1
WP_003515945.1	MF	0022857	transmembrane transporter activity	2.74181616772	0.545128409171	1
WP_003515945.1	BP	0055085	transmembrane transport	2.35331338967	0.527444248695	1
WP_003515945.1	CC	0005886	plasma membrane	2.21786218336	0.520938935269	1
WP_003515945.1	CC	0016021	integral component of membrane	0.645858176732	0.42139041852	3
WP_003515945.1	MF	0016787	hydrolase activity	0.00713645640933	0.316966140222	3
WP_003515952.1	MF	0016887	ATPase activity	4.51924811002	0.613373757669	1
WP_003515952.1	MF	0005524	ATP binding	2.95992196996	0.55450823303	6
WP_003515954.1	MF	0008173	RNA methyltransferase activity	7.26806785592	0.696149824791	1
WP_003515954.1	BP	0001510	RNA methylation	6.96772940695	0.687976555239	1
WP_003515954.1	BP	0006396	RNA processing	4.84742824713	0.624385038173	5
WP_003515954.1	MF	0008757	S-adenosylmethionine-dependent methyltransferase activity	0.233781590638	0.374905602531	11
WP_003515954.1	MF	0140101	catalytic activity, acting on a tRNA	0.198711744895	0.369425942759	12
WP_003515954.1	BP	0006399	tRNA metabolic process	0.177939921265	0.365949607979	27
WP_003515959.1	CC	0016021	integral component of membrane	0.786651344539	0.433482769666	1
WP_003515979.1	MF	0016787	hydrolase activity	2.26639309637	0.523291985915	1
WP_003515979.1	BP	0017001	antibiotic catabolic process	1.11500780043	0.458022386026	1
WP_003515979.1	MF	0008270	zinc ion binding	0.500132641617	0.407385522293	6
WP_003515981.1	BP	0000160	phosphorelay signal transduction system	3.7917810677	0.587440644269	1
WP_003515981.1	MF	0003677	DNA binding	2.27976789346	0.523936031912	1
WP_003515981.1	MF	0000156	phosphorelay response regulator activity	0.0322549216349	0.330777419409	6
WP_003515981.1	BP	0006355	regulation of transcription, DNA-templated	2.5942205625	0.538567603332	7
WP_003515981.1	BP	0006817	phosphate ion transport	0.0262712147166	0.328234593065	27
WP_003515983.1	MF	0004673	protein histidine kinase activity	4.88490657666	0.625618495497	1
WP_003515983.1	BP	0023014	signal transduction by protein phosphorylation	4.63102491719	0.617167732046	1
WP_003515983.1	CC	0016021	integral component of membrane	0.528841581372	0.410291610527	1
WP_003515983.1	BP	0000160	phosphorelay signal transduction system	3.87127177901	0.590388952828	3
WP_003515983.1	MF	0140299	small molecule sensor activity	4.83171859355	0.623866596587	4
WP_003515983.1	BP	0018106	peptidyl-histidine phosphorylation	3.51214783844	0.576815330997	5
WP_003515983.1	MF	0005524	ATP binding	2.06041729772	0.513122312396	10
WP_003515983.1	MF	0043565	sequence-specific DNA binding	0.113830681502	0.35368874168	28
WP_003515983.1	MF	0003700	DNA-binding transcription factor activity	0.0844083877723	0.346885132639	29
WP_003515983.1	BP	0006355	regulation of transcription, DNA-templated	0.133285621535	0.357710056501	33
WP_003515983.1	MF	0004721	phosphoprotein phosphatase activity	0.0225963502494	0.326526583703	33
WP_003515983.1	BP	0006470	protein dephosphorylation	0.0217853350615	0.326131310985	48
WP_003515985.1	CC	0016021	integral component of membrane	0.787497099318	0.433551980368	1
WP_003515987.1	MF	0016887	ATPase activity	4.51985454027	0.613394467179	1
WP_003515987.1	CC	0016021	integral component of membrane	0.0722270847306	0.343722641075	1
WP_003515987.1	MF	0005524	ATP binding	2.96031915688	0.55452499314	6
WP_003515989.1	MF	0003700	DNA-binding transcription factor activity	3.98096312261	0.594408137187	1
WP_003515989.1	BP	0006355	regulation of transcription, DNA-templated	3.05792355474	0.558610071918	1
WP_003515989.1	MF	0003677	DNA binding	0.926875027992	0.444490354782	3
WP_003515992.1	MF	0004518	nuclease activity	5.43875544665	0.643322944633	1
WP_003515992.1	BP	0090305	nucleic acid phosphodiester bond hydrolysis	5.25338122454	0.637502113113	1
WP_003515992.1	MF	0003676	nucleic acid binding	2.18319099539	0.519242077653	4
WP_003515996.1	MF	0004519	endonuclease activity	6.07956347311	0.662716312318	1
WP_003515996.1	BP	0090305	nucleic acid phosphodiester bond hydrolysis	5.25533026214	0.63756384323	1
WP_003515996.1	MF	0003676	nucleic acid binding	2.18400097303	0.519281872194	5
WP_003516001.1	BP	0006306	DNA methylation	7.88377273298	0.712393384641	1
WP_003516001.1	MF	0008170	N-methyltransferase activity	7.07147116471	0.690819294292	1
WP_003516001.1	MF	0003677	DNA binding	2.80197022327	0.547751538354	4
WP_003516001.1	MF	0009007	site-specific DNA-methyltransferase (adenine-specific) activity	0.0373784623224	0.332772257057	11
WP_003516003.1	BP	0006306	DNA methylation	7.52928258467	0.70312209515	1
WP_003516003.1	MF	0008170	N-methyltransferase activity	6.75350577595	0.682038617709	1
WP_003516003.1	MF	0003677	DNA binding	2.67598094458	0.542224342529	4
WP_003516013.1	MF	0008168	methyltransferase activity	5.1611626181	0.634568152334	1
WP_003516013.1	BP	0032259	methylation	5.03674154807	0.630567800692	1
WP_003516014.1	MF	0016874	ligase activity	3.98681883956	0.594621129046	1
WP_003516017.1	MF	0003839	gamma-glutamylcyclotransferase activity	12.3556688888	0.815087168147	1
WP_003516020.1	BP	0016539	intein-mediated protein splicing	12.0625067954	0.808995858864	1
WP_003516020.1	MF	0004519	endonuclease activity	6.0803884294	0.66274060171	1
WP_003516020.1	BP	0090305	nucleic acid phosphodiester bond hydrolysis	5.25604337547	0.637586426168	5
WP_003516023.1	MF	0004252	serine-type endopeptidase activity	6.85769236443	0.684938086502	1
WP_003516023.1	BP	0006508	proteolysis	4.35557245615	0.607732520228	1
WP_003516023.1	CC	0016021	integral component of membrane	0.00532807226924	0.315298677313	1
WP_003516023.1	BP	0051301	cell division	0.0276121230019	0.328827732876	9
WP_003516023.1	MF	0016757	transferase activity, transferring glycosyl groups	0.0257888252729	0.328017522055	11
WP_003516024.1	CC	0016021	integral component of membrane	0.787351157212	0.433540040133	1
WP_003516028.1	MF	0003887	DNA-directed DNA polymerase activity	7.85621847604	0.711680304657	1
WP_003516028.1	BP	0071897	DNA biosynthetic process	6.46373341642	0.67385464262	1
WP_003516030.1	MF	0003886	DNA (cytosine-5-)-methyltransferase activity	5.29934483776	0.638954841683	1
WP_003516030.1	BP	0090116	C-5 methylation of cytosine	5.19697834951	0.63571072856	1
WP_003516031.1	CC	0016021	integral component of membrane	0.786669739561	0.433484275383	1
WP_003516032.1	MF	0003872	6-phosphofructokinase activity	11.0481901961	0.78732763683	1
WP_003516032.1	BP	0061615	glycolytic process through fructose-6-phosphate	10.8003437432	0.781883485833	1
WP_003516053.1	BP	0051607	defense response to virus	10.5365116697	0.776019103149	1
WP_003516053.1	MF	0004527	exonuclease activity	7.12254567557	0.692211180974	1
WP_003516053.1	MF	0051536	iron-sulfur cluster binding	5.37762295287	0.641414478186	3
WP_003516053.1	MF	0046872	metal ion binding	2.64988618371	0.541063399042	6
WP_003516053.1	BP	0090305	nucleic acid phosphodiester bond hydrolysis	5.25632116671	0.637595222871	12
WP_003516055.1	BP	0043571	maintenance of CRISPR repeat elements	10.9278642882	0.784692291503	1
WP_003516055.1	MF	0004521	endoribonuclease activity	7.70936351168	0.707858553539	1
WP_003516055.1	BP	0051607	defense response to virus	10.1420652349	0.767112766941	3
WP_003516055.1	MF	0046872	metal ion binding	2.55068464618	0.536596930603	7
WP_003516055.1	BP	0090502	RNA phosphodiester bond hydrolysis, endonucleolytic	7.46635696705	0.701453705201	9
WP_003516071.1	MF	0003676	nucleic acid binding	2.17675059067	0.51892539479	1
WP_003516071.1	CC	0005737	cytoplasm	2.09092223547	0.514659513067	1
